userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
256,30000,5,5,5,3.416666667,2.75,3.5,4,3.666666667,3.5,4.25,3.25,3.416666667,3.75,3.5,3,3.5,3.75,3,3.75,4.916666667,5,4.75,5,0.2756610025,0.4406364749,2.347774007,0.4275251936,0.0580539499,0.02263247101,-0.0618429048,0.9691540347,3565818.766,2562751.123,-0.06516365986,0.9677602624,3313.434811,0.7188156932,6225.430785,0.3128863567,4407659622220,2.70103E+17,0.5608408527,0.9577095659,0.4950431991,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
277,30000,1,1,1,2.916666667,2.5,4,2.25,3.166666667,3,4.25,2.25,2.5,3,1.5,3,3.166666667,3.5,3.75,2.25,4.166666667,4,3.75,4.75,0.2756610025,0.4406364749,2.347774007,0.4275251936,0.0580539499,0.02263247101,-0.0618429048,0.9691540347,3565818.766,2562751.123,-0.06516365986,0.9677602624,3313.434811,0.7188156932,6225.430785,0.3128863567,4407659622220,2.70103E+17,0.5608408527,0.9577095659,0.4950431991,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
296,30000,4,5,4,3.416666667,3,3.5,3.75,4.416666667,5,4.25,4,4.833333333,5,4.5,5,1.333333333,1.75,1,1.25,3.833333333,4.25,2.5,4.75,0.2756610025,0.4406364749,2.347774007,0.4275251936,0.0580539499,0.02263247101,-0.0618429048,0.9691540347,3565818.766,2562751.123,-0.06516365986,0.9677602624,3313.434811,0.7188156932,6225.430785,0.3128863567,4407659622220,2.70103E+17,0.5608408527,0.9577095659,0.4950431991,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
298,30000,5,5,5,1.25,1,1.5,1.25,3.25,2,3.75,4,3.333333333,4.25,2.5,3.25,3.333333333,4,4.25,1.75,2.916666667,3.25,3.5,2,0.2756610025,0.4406364749,2.347774007,0.4275251936,0.0580539499,0.02263247101,-0.0618429048,0.9691540347,3565818.766,2562751.123,-0.06516365986,0.9677602624,3313.434811,0.7188156932,6225.430785,0.3128863567,4407659622220,2.70103E+17,0.5608408527,0.9577095659,0.4950431991,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
316,30000,5,5,4,3.333333333,2.5,4,3.5,3.916666667,4.5,4,3.25,3.5,3,3,4.5,2.25,2.75,1.75,2.25,3.833333333,4.25,3.25,4,0.2756610025,0.4406364749,2.347774007,0.4275251936,0.0580539499,0.02263247101,-0.0618429048,0.9691540347,3565818.766,2562751.123,-0.06516365986,0.9677602624,3313.434811,0.7188156932,6225.430785,0.3128863567,4407659622220,2.70103E+17,0.5608408527,0.9577095659,0.4950431991,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
29,29357,5,4,4,2,1.25,1.25,3.5,4.333333333,4.5,4.75,3.75,2.916666667,3.5,2.5,2.75,4.083333333,4.5,4.25,3.5,4,4.25,4,3.75,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
131,29357,2,2,3,2.25,1.5,1.75,3.5,3.166666667,3.25,3.5,2.75,3.25,3.75,3.25,2.75,3.25,4,3,2.75,3.333333333,4,2.25,3.75,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
145,29357,1,1,1,2.5,2.5,2.5,2.5,3.083333333,3.5,2.75,3,2.833333333,2.5,2.5,3.5,3.666666667,3,4,4,3.416666667,3,4.75,2.5,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
280,29357,4,4,4,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
300,29357,4,4,4,2.666666667,1.5,4,2.5,3.833333333,4.75,4.75,2,3.5,2.5,3.75,4.25,3.75,4.25,3.25,3.75,4.333333333,5,3,5,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
305,29357,3,2,3,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
306,29357,1,1,1,4,4.75,4,3.25,3.083333333,2.75,3,3.5,2.916666667,3.5,2.5,2.75,2.833333333,3,3,2.5,3.833333333,3.75,3.25,4.5,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
307,29357,4,3,3,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3,3.5,3,3.5,4,3.083333333,3.75,2.5,3,3.416666667,4.25,1.5,4.5,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
317,29357,4,4,4,3.5,3,3.75,3.75,3.583333333,3.75,4,3,3.916666667,3.75,3.75,4.25,2.083333333,2.5,1.75,2,4,4.25,3.75,4,0.2736577358,0.5143097643,1.883321894,0.5577054434,0.05968105066,0.0189104428,0.03757259951,0.9697190219,5043676.181,2741187.187,-0.07595375864,0.9704965906,2901.580629,0.691887029,5565.289076,0.3187384492,5733052030542,2.92102E+17,0.540599562,0.9551539894,0.4895471516,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
44,22374,4,3,2,2.083333333,2.5,1.25,2.5,3.916666667,4,4,3.75,2.916666667,2,3.5,3.25,4.25,4.75,3.75,4.25,3.916666667,4.5,4.75,2.5,0.1549445448,0.5602690119,2.06681289,0.4540897679,0.06823529412,0.02619625224,0.0148229079,0.9662611115,1965077.962,1665058.924,0.01956522053,0.9702734917,1024.672295,0.4479752395,2566.642508,0.3495584754,2085683896683,8.52636E+16,0.1784751326,0.8894044095,0.4885195712,12.22329426,9.584768493,5.553501993,8.371252189,0.458737231,1.278040754,2.641969695,2.147936476
153,22374,5,4,4,4.75,5,5,4.25,3.333333333,4.25,3.75,2,3.5,3.25,4.25,3,2,1.25,1.5,3.25,3.083333333,3.75,1,4.5,0.1549445448,0.5602690119,2.06681289,0.4540897679,0.06823529412,0.02619625224,0.0148229079,0.9662611115,1965077.962,1665058.924,0.01956522053,0.9702734917,1024.672295,0.4479752395,2566.642508,0.3495584754,2085683896683,8.52636E+16,0.1784751326,0.8894044095,0.4885195712,12.22329426,9.584768493,5.553501993,8.371252189,0.458737231,1.278040754,2.641969695,2.147936476
182,22374,4,4,3,4.333333333,4,4.75,4.25,3.166666667,2.75,3,3.75,3.666666667,4,3.25,3.75,4,4.5,4,3.5,4.666666667,4,5,5,0.1549445448,0.5602690119,2.06681289,0.4540897679,0.06823529412,0.02619625224,0.0148229079,0.9662611115,1965077.962,1665058.924,0.01956522053,0.9702734917,1024.672295,0.4479752395,2566.642508,0.3495584754,2085683896683,8.52636E+16,0.1784751326,0.8894044095,0.4885195712,12.22329426,9.584768493,5.553501993,8.371252189,0.458737231,1.278040754,2.641969695,2.147936476
23,29284,2,2,3,2.833333333,2.75,3,2.75,3.75,4.75,3.25,3.25,2.916666667,2.25,3.25,3.25,4.333333333,4.5,4,4.5,4.083333333,4.25,3.75,4.25,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
30,29284,4,4,3,4.083333333,4,3.75,4.5,3.416666667,2.5,4.75,3,4.666666667,5,4.5,4.5,2.083333333,2.25,2,2,3.333333333,4,2.25,3.75,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
38,29284,4,4,3,3,2.75,2.5,3.75,3.583333333,3.5,4.5,2.75,3.916666667,4.75,3.5,3.5,2.083333333,2.5,2.25,1.5,3.583333333,3.5,3.25,4,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
79,29284,2,1,1,2.166666667,2,2.5,2,4.166666667,4,5,3.5,2.583333333,2,2,3.75,4.333333333,5,4.5,3.5,3.25,4.25,2.5,3,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
116,29284,4,3,3,2.833333333,2.25,3,3.25,3,3.5,3,2.5,3.083333333,2,3.75,3.5,3.5,4.25,3.25,3,3.416666667,3.5,3,3.75,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
229,29284,2,2,3,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
233,29284,1,1,1,2.416666667,2.25,2.75,2.25,2.583333333,2.75,3,2,2.916666667,4,2.75,2,3.583333333,3.75,3.25,3.75,3.333333333,3.75,2.25,4,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
247,29284,4,4,4,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2,2.5,4.666666667,5,4.25,4.75,4.25,4.25,5,3.5,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
248,29284,5,3,3,2.5,2.5,3,2,3.166666667,3.5,3.25,2.75,2.083333333,2,2.25,2,4.75,4.75,5,4.5,4.5,5,3.75,4.75,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
254,29284,4,3,3,3.583333333,2.75,4.25,3.75,3.5,3.5,4,3,2.916666667,2.5,2.25,4,2.5,2.25,3.5,1.75,4.75,4.75,5,4.5,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
305,29284,2,2,2,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.2371887827,0.4249408983,0.566692367,0.4088638887,0.05642487047,0.0211406128,0.08256758402,0.9670768902,2864337.674,1929221.838,-0.1026534588,0.9681743339,3486.452746,0.7633880283,6305.793541,0.5101175229,1390031169475,4.74989E+16,0.6112980932,0.9628990545,0.4980790541,15.25421333,7.3797571,7.093272313,5.062194146,0.9767591726,-7.354934776,16.24506261,3.783200317
48,22462,3,4,4,3.666666667,3.75,3.25,4,3.25,3.25,3.25,3.25,3.25,2.75,3.75,3.25,3.666666667,3.75,3.5,3.75,3.5,3.5,3.25,3.75,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
83,22462,4,5,4,3.916666667,3.5,3.5,4.75,3.75,4.75,3.25,3.25,3.25,3.75,2.75,3.25,3,3.5,2.5,3,4.916666667,5,5,4.75,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
161,22462,2,2,2,4.416666667,4.25,4.75,4.25,3.75,4.25,3.25,3.75,3.083333333,2.5,2.75,4,3.75,4.25,2.75,4.25,3.583333333,4,2.5,4.25,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
192,22462,1,1,1,3.416666667,4.25,2,4,3.75,3.75,4.25,3.25,2,1.75,1,3.25,3.75,3.75,3.5,4,4.583333333,5,4.25,4.5,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
220,22462,4,4,4,3.416666667,3.25,4.25,2.75,2.25,2.75,2,2,2.666666667,1,3.75,3.25,3.5,4.5,3.75,2.25,2.416666667,2,1,4.25,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
236,22462,1,1,1,3,3.25,2.75,3,3.166666667,3.25,3.75,2.5,4.25,4.75,4,4,2.916666667,3.5,2.5,2.75,3.583333333,4,3,3.75,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
237,22462,4,3,2,3.333333333,2.5,4.25,3.25,1.5,1.75,1.5,1.25,3.916666667,3.75,4.5,3.5,3.583333333,3.5,4,3.25,3.166666667,4.25,2,3.25,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
259,22462,3,3,3,4.166666667,4,4.5,4,2.916666667,3.25,3.5,2,4.25,4,4.5,4.25,3.666666667,4.5,3,3.5,4.333333333,3.75,4.75,4.5,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
262,22462,1,1,2,2.833333333,2.5,3,3,3.416666667,3.5,4,2.75,2.916666667,3.25,2.25,3.25,3.25,3.25,3,3.5,3.916666667,4,4.25,3.5,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
280,22462,4,4,3,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
301,22462,3,3,1,3.916666667,3.5,4,4.25,1.75,2.25,1,2,3.583333333,5,3,2.75,3.416666667,3.5,3,3.75,4.583333333,5,5,3.75,0.1442635976,0.5151641047,3.287030763,0.7602623373,0.06196428571,0.01878587787,0.009276694921,0.9670429736,1318712.628,1271756.64,0.126177047,0.9639865709,1137.881378,0.4591567299,2632.579554,0.4113219697,2049596525205,7.45833E+16,0.2098337185,0.8848858672,0.4797401625,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
102,31305,5,5,5,3.75,3.75,3.75,3.75,3.583333333,4,4.75,2,3.583333333,3.25,4,3.5,2.166666667,1.75,2.75,2,4.166666667,5,3.5,4,0.3018175609,0.4602368866,5.560883063,0.8636325036,0.0582480315,0.02170906554,-0.02786495938,0.9709808906,4822172.41,4066736.458,-0.03516011477,0.9659037027,1073.439906,0.4207207743,3494.138325,0.4143760373,2575612798698,8.80016E+16,0.2844900204,0.8891705107,0.4600978269,18.06389626,10.46091857,6.931776881,10.5418843,-0.7620167482,-2.847326339,6.494596434,3.100460186
105,31305,3,3,3,3.583333333,2.25,4.75,3.75,3.083333333,4,2.75,2.5,3.583333333,3,3.25,4.5,3.916666667,4,3.25,4.5,4.416666667,4.5,3.75,5,0.3018175609,0.4602368866,5.560883063,0.8636325036,0.0582480315,0.02170906554,-0.02786495938,0.9709808906,4822172.41,4066736.458,-0.03516011477,0.9659037027,1073.439906,0.4207207743,3494.138325,0.4143760373,2575612798698,8.80016E+16,0.2844900204,0.8891705107,0.4600978269,18.06389626,10.46091857,6.931776881,10.5418843,-0.7620167482,-2.847326339,6.494596434,3.100460186
192,31305,4,3,4,3.416666667,4.25,2,4,3.75,3.75,4.25,3.25,2,1.75,1,3.25,3.75,3.75,3.5,4,4.583333333,5,4.25,4.5,0.3018175609,0.4602368866,5.560883063,0.8636325036,0.0582480315,0.02170906554,-0.02786495938,0.9709808906,4822172.41,4066736.458,-0.03516011477,0.9659037027,1073.439906,0.4207207743,3494.138325,0.4143760373,2575612798698,8.80016E+16,0.2844900204,0.8891705107,0.4600978269,18.06389626,10.46091857,6.931776881,10.5418843,-0.7620167482,-2.847326339,6.494596434,3.100460186
233,31305,1,1,1,2.416666667,2.25,2.75,2.25,2.583333333,2.75,3,2,2.916666667,4,2.75,2,3.583333333,3.75,3.25,3.75,3.333333333,3.75,2.25,4,0.3018175609,0.4602368866,5.560883063,0.8636325036,0.0582480315,0.02170906554,-0.02786495938,0.9709808906,4822172.41,4066736.458,-0.03516011477,0.9659037027,1073.439906,0.4207207743,3494.138325,0.4143760373,2575612798698,8.80016E+16,0.2844900204,0.8891705107,0.4600978269,18.06389626,10.46091857,6.931776881,10.5418843,-0.7620167482,-2.847326339,6.494596434,3.100460186
